Height_cm,Leaf_Count,New_Growth_Count,Watering_Amount_ml,Watering_Frequency_days,Sunlight_Exposure,Room_Temperature_C,Humidity_%,Fertilizer_Type,Fertilizer_Amount_ml,Pest_Presence,Pest_Severity,Soil_Moisture_%,Soil_Type,Health_Score
41.87,15.0,8.0,479.0,1.0,Filtered sunlight through curtain,21.2,46.5,Organic,25.0,Aphids,Low,26.5,Peaty,2.0
30.59,38.0,9.0,201.0,1.0,Filtered sunlight through curtain,27.3,59.8,Chemical,91.0,Aphids,Low,21.6,Clay,5.0
34.18,11.0,6.0,351.0,1.0,3h direct morning sun,24.6,73.6,Compost,11.0,Whiteflies,Low,54.4,Silty,4.0
0.48,48.0,5.0,327.0,2.0,3h direct morning sun,24.8,32.4,Liquid feed,83.0,Spider mites,Low,12.7,Silty,4.0
40.58,38.0,0.0,188.0,4.0,6h full sun,23.0,49.3,Liquid feed,48.0,Spider mites,Low,18.8,Loamy,5.0
23.14,24.0,1.0,225.0,3.0,Filtered sunlight through curtain,21.8,37.9,Liquid feed,13.0,Spider mites,Low,37.4,Chalky,2.0
17.31,42.0,0.0,57.0,6.0,Low light corner,25.0,64.8,Chemical,45.0,Spider mites,Moderate,34.1,Silty,4.0
23.25,28.0,8.0,344.0,2.0,Indirect light all day,22.4,35.3,Chemical,34.0,Fungus gnats,Low,12.3,Sandy,5.0
10.15,14.0,9.0,284.0,3.0,6h full sun,29.5,63.2,Liquid feed,28.0,Whiteflies,Low,10.4,Clay,2.0
35.48,36.0,9.0,212.0,6.0,Filtered sunlight through curtain,20.2,44.3,Chemical,11.0,Spider mites,Moderate,59.4,Sandy,5.0
21.65,19.0,8.0,98.0,6.0,3h direct morning sun,28.6,39.9,Chemical,81.0,Whiteflies,Low,42.9,Chalky,5.0
17.61,41.0,6.0,351.0,4.0,Filtered sunlight through curtain,23.7,76.8,Chemical,43.0,Aphids,Low,28.3,Peaty,4.0
23.32,24.0,1.0,87.0,5.0,Low light corner,24.9,30.9,Organic,65.0,Whiteflies,Low,33.5,Loamy,2.0
36.18,7.0,5.0,185.0,1.0,6h full sun,26.5,51.9,Organic,1.0,Aphids,Moderate,23.3,Loamy,4.0
26.31,41.0,3.0,359.0,3.0,3h direct morning sun,22.1,31.1,Chemical,58.0,Spider mites,Moderate,27.2,Clay,1.0
10.9,44.0,0.0,470.0,2.0,Low light corner,26.6,54.2,Chemical,16.0,Aphids,Moderate,42.5,Silty,1.0
29.65,12.0,0.0,268.0,3.0,Indirect light all day,15.9,55.1,Chemical,9.0,Fungus gnats,High,54.1,Silty,2.0
15.71,44.0,4.0,397.0,5.0,6h full sun,21.8,46.1,Compost,17.0,Whiteflies,Moderate,19.2,Silty,5.0
3.44,48.0,1.0,345.0,1.0,Low light corner,21.2,36.6,Chemical,21.0,Spider mites,Low,52.0,Loamy,4.0
39.96,27.0,3.0,83.0,3.0,Low light corner,20.2,48.8,Chemical,82.0,Fungus gnats,Low,16.1,Peaty,4.0
29.57,44.0,0.0,401.0,5.0,3h direct morning sun,23.4,63.6,Compost,57.0,Whiteflies,Low,20.7,Silty,2.0
24.22,15.0,3.0,128.0,2.0,Indirect light all day,25.2,69.1,Compost,52.0,Fungus gnats,High,11.9,Sandy,2.0
21.54,12.0,5.0,285.0,4.0,Low light corner,26.1,56.5,Organic,0.0,Aphids,Low,17.0,Silty,1.0
38.97,33.0,9.0,432.0,6.0,6h full sun,24.7,59.5,Chemical,87.0,Spider mites,Low,55.9,Peaty,3.0
55.87,34.0,3.0,322.0,2.0,Low light corner,22.0,40.0,Chemical,60.0,Aphids,Low,33.0,Clay,2.0
29.49,14.0,0.0,210.0,1.0,Filtered sunlight through curtain,25.1,44.4,Compost,99.0,Whiteflies,Low,13.9,Clay,3.0
14.7,43.0,6.0,224.0,6.0,6h full sun,24.4,38.1,Liquid feed,88.0,Spider mites,Low,58.0,Loamy,2.0
23.46,32.0,1.0,415.0,2.0,6h full sun,26.8,42.5,Liquid feed,99.0,Aphids,High,53.9,Peaty,5.0
29.31,40.0,8.0,357.0,2.0,Low light corner,26.3,41.2,Organic,30.0,Spider mites,Low,47.7,Sandy,5.0
1.5,17.0,2.0,423.0,2.0,3h direct morning sun,24.1,56.0,Liquid feed,30.0,Whiteflies,Moderate,56.7,Peaty,1.0
28.34,36.0,7.0,270.0,2.0,6h full sun,21.3,58.1,Liquid feed,65.0,Spider mites,Moderate,21.0,Sandy,1.0
29.36,40.0,7.0,58.0,6.0,Filtered sunlight through curtain,22.0,77.2,Liquid feed,18.0,Spider mites,High,51.8,Sandy,3.0
38.26,41.0,2.0,338.0,1.0,3h direct morning sun,22.4,39.8,Chemical,52.0,Whiteflies,Low,44.5,Peaty,2.0
37.22,30.0,3.0,493.0,5.0,3h direct morning sun,23.1,62.1,Organic,75.0,Aphids,Low,53.5,Chalky,4.0
26.11,26.0,1.0,162.0,3.0,3h direct morning sun,24.8,70.9,Compost,73.0,Spider mites,Moderate,49.8,Peaty,1.0
40.15,8.0,3.0,254.0,4.0,6h full sun,26.1,58.0,Liquid feed,94.0,Fungus gnats,Low,27.3,Sandy,4.0
45.36,35.0,8.0,454.0,3.0,3h direct morning sun,23.8,42.8,Chemical,21.0,Spider mites,Moderate,48.7,Silty,4.0
25.28,22.0,1.0,235.0,3.0,Low light corner,24.0,43.1,Liquid feed,22.0,Aphids,Low,23.1,Clay,2.0
29.18,42.0,2.0,390.0,4.0,3h direct morning sun,24.4,32.0,Chemical,86.0,Whiteflies,Low,26.4,Clay,3.0
7.33,28.0,3.0,246.0,6.0,Filtered sunlight through curtain,22.5,45.3,Organic,14.0,Aphids,High,15.4,Loamy,2.0
10.49,27.0,4.0,315.0,1.0,Indirect light all day,21.2,67.2,Liquid feed,25.0,Whiteflies,Low,56.8,Clay,1.0
16.62,26.0,0.0,311.0,4.0,Filtered sunlight through curtain,18.7,32.4,Chemical,2.0,Spider mites,Low,24.6,Chalky,4.0
20.56,6.0,6.0,297.0,1.0,6h full sun,21.9,41.0,Chemical,86.0,Spider mites,Moderate,36.0,Sandy,2.0
14.04,35.0,9.0,164.0,6.0,3h direct morning sun,25.4,65.3,Chemical,19.0,Whiteflies,Moderate,29.6,Peaty,2.0
24.64,15.0,6.0,170.0,3.0,3h direct morning sun,21.9,69.1,Chemical,39.0,Spider mites,High,58.0,Peaty,2.0
20.86,32.0,8.0,190.0,1.0,Low light corner,23.3,52.8,Liquid feed,38.0,Fungus gnats,Low,26.8,Chalky,1.0
35.71,36.0,3.0,114.0,6.0,3h direct morning sun,25.4,64.9,Liquid feed,71.0,Fungus gnats,Low,48.9,Clay,3.0
20.25,9.0,5.0,325.0,6.0,Filtered sunlight through curtain,25.6,49.4,Organic,17.0,Aphids,Low,52.8,Sandy,2.0
2.13,42.0,1.0,362.0,5.0,6h full sun,20.8,38.0,Organic,40.0,Whiteflies,Moderate,31.8,Clay,1.0
26.26,14.0,3.0,288.0,4.0,Indirect light all day,27.0,49.9,Compost,69.0,Whiteflies,High,28.9,Loamy,4.0
24.86,44.0,1.0,351.0,5.0,3h direct morning sun,27.4,59.0,Organic,26.0,Aphids,Moderate,47.4,Clay,5.0
16.38,28.0,9.0,441.0,3.0,Indirect light all day,20.6,77.4,Liquid feed,99.0,Whiteflies,Low,55.6,Loamy,1.0
25.95,39.0,4.0,59.0,4.0,3h direct morning sun,21.5,33.4,Compost,14.0,Whiteflies,Low,47.7,Peaty,5.0
14.25,48.0,6.0,418.0,3.0,6h full sun,27.6,55.4,Organic,36.0,Aphids,Moderate,21.4,Sandy,2.0
28.3,27.0,0.0,282.0,5.0,Filtered sunlight through curtain,23.6,46.4,Chemical,57.0,Aphids,High,54.4,Silty,2.0
51.33,21.0,9.0,244.0,6.0,6h full sun,17.3,55.4,Chemical,4.0,Spider mites,Low,29.4,Loamy,1.0
6.94,5.0,9.0,444.0,3.0,Indirect light all day,19.8,31.2,Organic,72.0,Whiteflies,Low,38.8,Clay,5.0
19.84,35.0,6.0,61.0,4.0,3h direct morning sun,23.3,45.7,Organic,6.0,Fungus gnats,Moderate,51.6,Clay,2.0
18.23,35.0,9.0,443.0,4.0,Indirect light all day,20.5,71.0,Chemical,40.0,Spider mites,Low,19.4,Peaty,4.0
20.67,46.0,5.0,458.0,3.0,Filtered sunlight through curtain,22.8,57.7,Liquid feed,83.0,Whiteflies,Low,49.2,Chalky,3.0
35.2,46.0,5.0,226.0,4.0,6h full sun,24.1,52.5,Chemical,9.0,Whiteflies,High,39.8,Silty,3.0
30.43,38.0,7.0,226.0,6.0,Indirect light all day,28.4,44.3,Organic,61.0,Whiteflies,Moderate,54.7,Chalky,2.0
33.49,13.0,7.0,266.0,6.0,Indirect light all day,23.1,44.9,Liquid feed,25.0,Aphids,High,18.6,Clay,5.0
25.3,26.0,5.0,60.0,4.0,Filtered sunlight through curtain,27.2,49.2,Compost,67.0,Whiteflies,Low,31.0,Chalky,2.0
11.78,17.0,2.0,495.0,3.0,3h direct morning sun,28.3,71.8,Organic,23.0,Whiteflies,Low,51.6,Silty,5.0
13.85,29.0,4.0,167.0,5.0,Indirect light all day,28.3,78.4,Chemical,77.0,Whiteflies,High,11.0,Silty,4.0
32.46,22.0,1.0,213.0,4.0,Filtered sunlight through curtain,24.9,51.9,Compost,40.0,Spider mites,High,15.6,Sandy,5.0
26.71,16.0,4.0,88.0,4.0,3h direct morning sun,18.1,49.7,Chemical,64.0,Whiteflies,Low,59.5,Chalky,2.0
37.6,44.0,8.0,102.0,4.0,3h direct morning sun,25.4,72.3,Compost,16.0,Aphids,Moderate,24.0,Sandy,4.0
27.93,21.0,9.0,267.0,4.0,6h full sun,27.1,51.3,Chemical,23.0,Spider mites,High,58.8,Clay,1.0
13.17,19.0,0.0,255.0,3.0,Filtered sunlight through curtain,23.8,57.6,Compost,26.0,Aphids,Low,19.1,Clay,3.0
19.78,46.0,9.0,361.0,5.0,3h direct morning sun,29.2,41.5,Chemical,6.0,Whiteflies,Low,28.1,Clay,2.0
30.65,19.0,4.0,409.0,5.0,6h full sun,26.6,67.2,Organic,72.0,Spider mites,Low,47.6,Peaty,2.0
32.1,19.0,5.0,434.0,1.0,Low light corner,25.7,56.6,Liquid feed,98.0,Whiteflies,Low,42.9,Chalky,2.0
33.55,43.0,6.0,105.0,4.0,Filtered sunlight through curtain,27.3,70.5,Chemical,11.0,Whiteflies,High,39.1,Loamy,4.0
14.51,17.0,8.0,167.0,4.0,Low light corner,25.0,69.0,Liquid feed,84.0,Spider mites,Low,36.5,Silty,1.0
12.99,21.0,5.0,437.0,1.0,3h direct morning sun,16.5,40.8,Liquid feed,2.0,Aphids,High,52.2,Loamy,5.0
23.1,36.0,4.0,302.0,5.0,Filtered sunlight through curtain,22.5,65.8,Liquid feed,78.0,Whiteflies,Moderate,21.7,Clay,1.0
39.4,13.0,6.0,335.0,2.0,6h full sun,27.6,70.0,Chemical,84.0,Fungus gnats,Low,32.1,Chalky,4.0
18.06,44.0,0.0,317.0,6.0,3h direct morning sun,21.6,47.3,Chemical,9.0,Aphids,Moderate,17.8,Sandy,2.0
29.55,24.0,4.0,340.0,2.0,Filtered sunlight through curtain,23.3,38.6,Chemical,32.0,Whiteflies,High,39.8,Loamy,3.0
29.55,30.0,1.0,382.0,5.0,Filtered sunlight through curtain,20.9,30.1,Chemical,45.0,Aphids,Low,22.5,Clay,2.0
32.61,31.0,3.0,229.0,4.0,Low light corner,29.4,52.5,Chemical,58.0,Fungus gnats,Moderate,26.7,Loamy,5.0
41.64,25.0,6.0,464.0,2.0,3h direct morning sun,29.0,47.6,Chemical,51.0,Aphids,Low,33.6,Loamy,3.0
40.62,22.0,4.0,407.0,3.0,6h full sun,21.3,57.7,Chemical,5.0,Whiteflies,Low,11.3,Silty,2.0
19.05,17.0,5.0,284.0,3.0,6h full sun,24.4,39.4,Organic,1.0,Aphids,Moderate,14.6,Loamy,3.0
4.02,20.0,1.0,392.0,1.0,3h direct morning sun,22.0,73.0,Chemical,28.0,Spider mites,High,44.3,Clay,1.0
18.21,13.0,2.0,245.0,5.0,3h direct morning sun,25.8,42.9,Chemical,39.0,Fungus gnats,High,31.4,Silty,4.0
25.76,16.0,6.0,357.0,5.0,Indirect light all day,25.5,41.3,Chemical,96.0,Aphids,High,53.2,Clay,2.0
21.38,48.0,1.0,129.0,2.0,Low light corner,26.4,54.0,Compost,60.0,Fungus gnats,Moderate,44.7,Peaty,5.0
44.68,42.0,5.0,184.0,4.0,3h direct morning sun,25.0,54.9,Organic,67.0,Whiteflies,High,10.4,Peaty,1.0
25.19,23.0,4.0,71.0,5.0,3h direct morning sun,32.8,40.8,Chemical,67.0,Spider mites,Moderate,40.8,Peaty,2.0
31.54,11.0,9.0,380.0,2.0,Indirect light all day,20.9,43.6,Organic,28.0,Whiteflies,Low,14.7,Loamy,1.0
27.17,39.0,0.0,489.0,2.0,Indirect light all day,18.9,38.5,Organic,61.0,Aphids,Low,49.0,Chalky,5.0
21.53,22.0,9.0,274.0,6.0,Filtered sunlight through curtain,22.8,65.9,Compost,59.0,Whiteflies,Moderate,59.6,Clay,2.0
5.75,20.0,3.0,107.0,6.0,6h full sun,19.3,68.5,Chemical,83.0,Fungus gnats,Moderate,36.6,Peaty,5.0
24.21,43.0,1.0,142.0,5.0,Low light corner,19.5,53.1,Organic,40.0,Fungus gnats,Low,44.1,Chalky,3.0
57.55,8.0,3.0,241.0,2.0,Filtered sunlight through curtain,21.0,65.7,Liquid feed,86.0,Whiteflies,High,21.9,Peaty,5.0
12.56,29.0,0.0,152.0,1.0,3h direct morning sun,21.2,66.8,Compost,81.0,Aphids,Low,31.9,Peaty,3.0
6.85,36.0,1.0,445.0,1.0,Indirect light all day,21.1,36.9,Liquid feed,88.0,Whiteflies,Low,52.8,Chalky,2.0
44.36,44.0,7.0,56.0,6.0,6h full sun,25.6,78.3,Compost,64.0,Aphids,Low,18.4,Peaty,3.0
32.42,17.0,5.0,177.0,5.0,Filtered sunlight through curtain,22.5,71.1,Liquid feed,63.0,Spider mites,Moderate,23.3,Loamy,2.0
26.87,49.0,1.0,104.0,4.0,6h full sun,23.5,40.2,Liquid feed,78.0,Aphids,Moderate,32.3,Loamy,2.0
38.63,21.0,5.0,280.0,1.0,Indirect light all day,26.7,39.3,Organic,62.0,Spider mites,Low,45.6,Silty,4.0
16.68,41.0,9.0,411.0,1.0,Filtered sunlight through curtain,21.7,36.3,Organic,97.0,Fungus gnats,High,28.8,Loamy,2.0
23.93,10.0,8.0,111.0,6.0,Filtered sunlight through curtain,23.2,36.9,Compost,47.0,Spider mites,Moderate,56.4,Sandy,3.0
34.55,23.0,6.0,289.0,6.0,6h full sun,25.1,67.4,Chemical,19.0,Whiteflies,Moderate,14.7,Silty,4.0
46.1,17.0,8.0,139.0,5.0,Indirect light all day,18.2,53.5,Organic,36.0,Whiteflies,High,28.5,Peaty,4.0
13.31,30.0,4.0,281.0,6.0,3h direct morning sun,16.8,69.1,Organic,63.0,Spider mites,High,45.4,Sandy,2.0
37.81,18.0,6.0,282.0,3.0,Filtered sunlight through curtain,25.0,67.3,Chemical,90.0,Aphids,Low,21.3,Clay,5.0
28.82,35.0,6.0,403.0,2.0,3h direct morning sun,25.5,60.2,Organic,85.0,Spider mites,Low,42.8,Chalky,5.0
26.63,8.0,2.0,382.0,1.0,Indirect light all day,30.2,64.3,Chemical,4.0,Fungus gnats,Low,18.2,Clay,4.0
24.92,43.0,6.0,488.0,3.0,Filtered sunlight through curtain,24.5,30.9,Chemical,33.0,Spider mites,Moderate,12.8,Sandy,2.0
11.15,12.0,0.0,424.0,4.0,Filtered sunlight through curtain,26.5,45.6,Liquid feed,38.0,Whiteflies,Low,16.1,Loamy,5.0
34.63,29.0,8.0,341.0,3.0,3h direct morning sun,23.4,61.9,Liquid feed,66.0,Spider mites,Moderate,56.5,Peaty,2.0
17.18,17.0,9.0,394.0,5.0,Low light corner,24.9,30.5,Chemical,80.0,Whiteflies,Low,37.6,Silty,2.0
14.2,36.0,5.0,201.0,4.0,3h direct morning sun,29.0,31.6,Chemical,61.0,Aphids,High,49.8,Peaty,4.0
33.85,42.0,4.0,477.0,4.0,3h direct morning sun,17.6,72.6,Chemical,87.0,Fungus gnats,High,26.6,Loamy,4.0
32.89,42.0,6.0,194.0,6.0,Low light corner,25.2,64.2,Compost,23.0,Whiteflies,Low,39.6,Peaty,1.0
25.79,32.0,4.0,179.0,3.0,Indirect light all day,30.4,43.3,Chemical,2.0,Aphids,Low,34.7,Chalky,5.0
35.8,34.0,9.0,190.0,5.0,Indirect light all day,24.8,64.4,Chemical,70.0,Aphids,Moderate,57.3,Chalky,5.0
39.26,7.0,4.0,464.0,1.0,Filtered sunlight through curtain,29.0,69.6,Liquid feed,88.0,Whiteflies,Moderate,47.4,Chalky,5.0
38.08,32.0,9.0,142.0,6.0,6h full sun,22.1,45.3,Liquid feed,66.0,Spider mites,Moderate,46.5,Clay,3.0
19.72,7.0,6.0,163.0,3.0,6h full sun,23.9,31.8,Liquid feed,78.0,Spider mites,High,12.3,Loamy,2.0
35.14,49.0,9.0,333.0,1.0,Filtered sunlight through curtain,24.1,76.6,Organic,92.0,Spider mites,Low,37.5,Chalky,4.0
27.12,38.0,6.0,493.0,3.0,6h full sun,17.3,47.3,Liquid feed,49.0,Fungus gnats,Moderate,33.3,Sandy,5.0
42.26,20.0,2.0,460.0,6.0,3h direct morning sun,20.5,35.3,Chemical,28.0,Aphids,Moderate,56.4,Chalky,1.0
23.76,26.0,2.0,192.0,1.0,3h direct morning sun,20.7,54.6,Liquid feed,73.0,Whiteflies,Moderate,22.9,Silty,5.0
21.44,36.0,9.0,272.0,6.0,Low light corner,26.5,68.4,Chemical,31.0,Whiteflies,Low,23.5,Clay,2.0
18.86,42.0,2.0,281.0,3.0,Low light corner,26.6,41.1,Compost,86.0,Aphids,Moderate,30.6,Sandy,2.0
26.89,12.0,5.0,82.0,4.0,Filtered sunlight through curtain,25.0,43.5,Organic,38.0,Spider mites,Low,22.2,Loamy,4.0
29.67,12.0,5.0,325.0,2.0,Filtered sunlight through curtain,26.5,42.1,Organic,8.0,Whiteflies,Moderate,16.5,Loamy,3.0
29.86,10.0,2.0,219.0,4.0,Filtered sunlight through curtain,23.5,79.6,Chemical,13.0,Whiteflies,Moderate,52.9,Silty,4.0
28.49,18.0,2.0,189.0,6.0,3h direct morning sun,27.6,39.9,Compost,67.0,Aphids,Moderate,37.9,Chalky,5.0
31.71,36.0,7.0,406.0,6.0,6h full sun,24.0,58.8,Chemical,63.0,Aphids,Low,53.1,Sandy,1.0
22.77,39.0,7.0,250.0,6.0,Filtered sunlight through curtain,24.2,76.3,Compost,19.0,Fungus gnats,Moderate,51.6,Silty,4.0
16.27,14.0,6.0,72.0,1.0,Filtered sunlight through curtain,23.2,37.3,Organic,27.0,Aphids,Low,24.1,Sandy,3.0
15.4,7.0,9.0,273.0,5.0,3h direct morning sun,26.1,78.5,Chemical,13.0,Aphids,Moderate,37.4,Chalky,4.0
34.75,16.0,3.0,417.0,6.0,3h direct morning sun,22.7,77.4,Compost,43.0,Whiteflies,Low,14.2,Chalky,2.0
29.7,35.0,3.0,319.0,4.0,3h direct morning sun,26.9,74.2,Organic,97.0,Whiteflies,Low,55.8,Peaty,5.0
6.44,33.0,2.0,396.0,2.0,6h full sun,20.6,40.7,Chemical,76.0,Whiteflies,Low,30.2,Peaty,5.0
35.97,9.0,4.0,202.0,6.0,Filtered sunlight through curtain,20.7,61.7,Chemical,94.0,Spider mites,High,29.7,Chalky,5.0
43.8,29.0,2.0,382.0,6.0,Indirect light all day,26.1,68.0,Organic,96.0,Whiteflies,Low,25.1,Clay,5.0
17.84,45.0,7.0,134.0,6.0,Indirect light all day,23.7,79.3,Chemical,38.0,Whiteflies,Low,33.0,Silty,5.0
28.36,35.0,6.0,158.0,1.0,Filtered sunlight through curtain,22.6,39.0,Organic,27.0,Aphids,Low,22.6,Peaty,5.0
20.27,25.0,2.0,80.0,6.0,Filtered sunlight through curtain,26.7,68.3,Liquid feed,63.0,Whiteflies,Moderate,28.7,Chalky,1.0
31.28,24.0,8.0,278.0,4.0,Filtered sunlight through curtain,22.2,46.9,Liquid feed,88.0,Whiteflies,Moderate,50.0,Sandy,3.0
13.34,43.0,4.0,289.0,3.0,Filtered sunlight through curtain,23.4,38.8,Chemical,31.0,Whiteflies,High,51.7,Silty,5.0
24.29,26.0,8.0,427.0,5.0,6h full sun,28.2,51.1,Chemical,8.0,Whiteflies,High,25.2,Peaty,3.0
34.81,8.0,6.0,412.0,6.0,Indirect light all day,28.6,69.7,Organic,27.0,Whiteflies,High,33.5,Clay,5.0
37.36,17.0,6.0,359.0,1.0,Low light corner,28.7,53.2,Chemical,94.0,Spider mites,High,53.7,Silty,4.0
29.26,49.0,5.0,438.0,4.0,Indirect light all day,23.2,56.9,Chemical,16.0,Whiteflies,Low,12.6,Silty,5.0
21.61,46.0,1.0,190.0,6.0,Indirect light all day,27.7,79.8,Liquid feed,86.0,Fungus gnats,Low,54.5,Loamy,2.0
9.07,24.0,8.0,205.0,1.0,3h direct morning sun,21.2,50.0,Chemical,76.0,Aphids,Moderate,21.0,Sandy,1.0
17.42,17.0,5.0,348.0,3.0,Filtered sunlight through curtain,21.3,60.8,Chemical,54.0,Aphids,Low,43.9,Clay,4.0
20.31,21.0,7.0,394.0,2.0,Filtered sunlight through curtain,16.9,48.3,Compost,9.0,Aphids,Moderate,39.1,Clay,4.0
18.02,40.0,0.0,420.0,6.0,Filtered sunlight through curtain,29.0,49.6,Chemical,79.0,Aphids,Moderate,37.6,Clay,2.0
25.6,37.0,4.0,148.0,4.0,3h direct morning sun,21.4,64.8,Chemical,5.0,Aphids,Moderate,53.0,Sandy,5.0
21.58,5.0,0.0,96.0,1.0,6h full sun,23.6,76.9,Liquid feed,47.0,Whiteflies,Moderate,15.1,Clay,1.0
26.72,19.0,9.0,376.0,1.0,6h full sun,21.3,57.1,Compost,74.0,Spider mites,Low,27.4,Loamy,4.0
37.03,17.0,7.0,471.0,6.0,Low light corner,26.1,68.4,Organic,66.0,Fungus gnats,Moderate,36.9,Peaty,1.0
20.94,21.0,7.0,116.0,1.0,6h full sun,22.9,34.5,Organic,91.0,Whiteflies,Low,50.6,Sandy,4.0
11.17,28.0,0.0,111.0,2.0,6h full sun,20.1,40.6,Liquid feed,40.0,Fungus gnats,Low,20.8,Clay,5.0
17.98,12.0,8.0,158.0,1.0,Filtered sunlight through curtain,25.3,55.1,Organic,78.0,Whiteflies,Low,50.1,Chalky,4.0
30.84,31.0,1.0,216.0,5.0,Indirect light all day,19.7,31.0,Chemical,59.0,Whiteflies,Low,30.0,Peaty,4.0
31.78,49.0,8.0,86.0,5.0,6h full sun,21.5,42.6,Chemical,76.0,Fungus gnats,Low,19.4,Silty,3.0
29.06,27.0,0.0,168.0,1.0,6h full sun,17.7,55.9,Liquid feed,41.0,Whiteflies,High,47.9,Sandy,5.0
38.01,12.0,9.0,135.0,6.0,3h direct morning sun,19.7,30.7,Compost,80.0,Aphids,High,14.5,Chalky,2.0
23.14,12.0,8.0,431.0,5.0,Low light corner,24.5,43.2,Chemical,70.0,Whiteflies,Moderate,35.7,Silty,2.0
45.52,30.0,3.0,441.0,4.0,3h direct morning sun,18.1,55.7,Organic,27.0,Aphids,Moderate,13.2,Chalky,5.0
33.18,17.0,8.0,101.0,5.0,Filtered sunlight through curtain,19.6,58.7,Organic,12.0,Spider mites,Low,27.8,Clay,2.0
-0.23,43.0,6.0,140.0,1.0,Indirect light all day,24.0,76.3,Compost,80.0,Whiteflies,Low,40.1,Sandy,5.0
43.01,41.0,5.0,338.0,6.0,Low light corner,22.4,62.3,Chemical,14.0,Fungus gnats,High,37.8,Clay,2.0
17.33,32.0,4.0,386.0,3.0,3h direct morning sun,30.0,50.7,Compost,35.0,Spider mites,High,30.2,Silty,3.0
14.66,29.0,8.0,347.0,6.0,6h full sun,29.5,76.5,Liquid feed,91.0,Aphids,Low,31.5,Loamy,2.0
30.24,20.0,1.0,253.0,6.0,6h full sun,21.4,69.2,Compost,14.0,Whiteflies,Moderate,21.3,Chalky,4.0
7.62,6.0,1.0,417.0,6.0,Low light corner,25.7,40.0,Organic,74.0,Fungus gnats,Low,32.8,Loamy,5.0
18.05,22.0,8.0,287.0,4.0,6h full sun,26.2,36.5,Chemical,55.0,Whiteflies,Low,57.7,Silty,1.0
40.57,21.0,2.0,431.0,2.0,3h direct morning sun,22.2,63.8,Chemical,94.0,Spider mites,High,52.5,Clay,1.0
30.56,34.0,7.0,204.0,1.0,3h direct morning sun,19.5,58.0,Compost,3.0,Whiteflies,High,17.3,Peaty,5.0
33.12,43.0,8.0,289.0,2.0,6h full sun,24.0,69.5,Liquid feed,98.0,Aphids,High,11.5,Chalky,3.0
18.43,17.0,7.0,185.0,3.0,6h full sun,23.5,66.9,Organic,97.0,Whiteflies,Low,56.7,Peaty,2.0
9.62,36.0,3.0,456.0,2.0,Filtered sunlight through curtain,22.7,61.3,Chemical,51.0,Whiteflies,Low,36.3,Sandy,3.0
32.07,33.0,0.0,411.0,1.0,Indirect light all day,25.3,79.3,Chemical,90.0,Spider mites,Low,36.9,Chalky,1.0
34.3,34.0,3.0,430.0,1.0,Low light corner,21.7,56.7,Compost,9.0,Spider mites,Moderate,49.0,Loamy,5.0
33.85,22.0,8.0,418.0,3.0,3h direct morning sun,20.5,35.7,Liquid feed,93.0,Whiteflies,High,25.7,Peaty,5.0
27.09,17.0,1.0,113.0,1.0,Low light corner,24.3,71.4,Liquid feed,44.0,Whiteflies,Low,34.1,Silty,3.0
15.33,47.0,2.0,172.0,3.0,Filtered sunlight through curtain,25.2,42.6,Organic,83.0,Whiteflies,Low,58.4,Sandy,3.0
49.38,25.0,9.0,303.0,3.0,3h direct morning sun,20.5,68.9,Chemical,28.0,Fungus gnats,Low,43.6,Chalky,2.0
29.8,34.0,7.0,163.0,1.0,Filtered sunlight through curtain,26.8,77.9,Organic,52.0,Whiteflies,Low,17.7,Silty,4.0
23.26,25.0,5.0,69.0,5.0,Filtered sunlight through curtain,18.7,64.8,Chemical,28.0,Whiteflies,Moderate,16.7,Sandy,4.0
23.31,21.0,7.0,65.0,3.0,6h full sun,22.3,59.8,Chemical,22.0,Whiteflies,Low,20.2,Loamy,2.0
26.5,44.0,6.0,194.0,1.0,Low light corner,23.2,53.0,Chemical,56.0,Aphids,Low,48.3,Silty,4.0
35.7,23.0,4.0,257.0,5.0,Low light corner,22.1,48.2,Liquid feed,49.0,Whiteflies,Moderate,24.8,Chalky,1.0
26.9,19.0,8.0,68.0,3.0,6h full sun,22.3,47.7,Chemical,20.0,Whiteflies,Low,11.1,Sandy,4.0
33.59,13.0,3.0,425.0,5.0,Low light corner,29.6,61.8,Organic,42.0,Whiteflies,High,57.2,Clay,2.0
26.51,14.0,5.0,441.0,4.0,6h full sun,21.4,67.6,Organic,9.0,Fungus gnats,Low,18.5,Chalky,4.0
23.88,48.0,1.0,215.0,6.0,3h direct morning sun,31.3,63.9,Chemical,75.0,Fungus gnats,Moderate,10.5,Chalky,5.0
31.41,35.0,1.0,87.0,4.0,Filtered sunlight through curtain,25.3,39.9,Chemical,29.0,Whiteflies,Low,21.9,Chalky,3.0
31.03,27.0,1.0,230.0,5.0,Filtered sunlight through curtain,24.3,54.7,Chemical,50.0,Whiteflies,Moderate,21.8,Chalky,1.0
23.3,34.0,9.0,398.0,3.0,Low light corner,25.4,69.6,Compost,32.0,Whiteflies,Low,31.1,Clay,5.0
17.51,37.0,6.0,154.0,1.0,Indirect light all day,31.6,53.8,Chemical,17.0,Aphids,Low,56.0,Silty,5.0
28.42,13.0,1.0,149.0,2.0,Filtered sunlight through curtain,21.0,56.8,Chemical,77.0,Spider mites,Low,54.0,Silty,2.0
